FILIAL,LOC. FISICO,MAQUINA,NOME_MAQUINA,DATA_PRODUCAO,TURNO,LADO,ITEM,DESC ITEM,HORA INICIAL,HORA FINAL,RPM,NUM FUSOS,ALFA,LOTE PRODUC,TÍTULO,TEMPO,TORCAO P POLEG,TORCAO P METRO,PROD MT/MIN,PROD KG/HR,PROD CALCULADA,PROD INFORMADA,EFIC CALCULADA,EFIC INFORMADA,OPERADOR,T.BOB.,RPM CARD,N,S,L,T,MO,CP V+ SL+,CM V- SL-,CCp C+,CCm C-,JP (P+),JM (P-),CVP,CVM,CORT NAT,% ROB 01,% ROB 02,% ROB 03
05,009,050409,OPEN END RIETER R60           ,03/02/2026,A,U,0523093,HILO 7/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","2.779,50","87,7","87,3",00096,"0,981",9500,7,101,24,47,19,5,1,28,188,34,2,0,0,204,86,93,83
05,009,050409,OPEN END RIETER R60           ,03/02/2026,B,U,0523093,HILO 7/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","2.523,20","79,6","79,2",00096,"0,981",9500,5,93,20,48,8,1,4,37,223,29,2,0,0,204,90,82,73
05,009,050409,OPEN END RIETER R60           ,03/02/2026,C,U,0523093,HILO 7/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","181,40","5,7","5,8",00096,"0,981",9500,0,6,1,3,1,0,2,3,13,1,0,0,0,38,80,68,29
05,009,050409,OPEN END RIETER R60           ,04/02/2026,B,U,0523093,HILO 7/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,009,050409,OPEN END RIETER R60           ,04/02/2026,C,U,0523093,HILO 7/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,009,050409,OPEN END RIETER R60           ,06/02/2026,A,U,0523093,HILO 7/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","697,20","22,0","50,5",00096,"0,981",9500,1,22,6,13,27,2,0,17,42,6,1,0,0,63,94,86,86
05,009,050409,OPEN END RIETER R60           ,06/02/2026,B,U,0523093,HILO 7/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","2.923,30","92,3","91,9",00096,"0,981",9500,1,117,28,57,42,19,3,84,109,47,2,0,0,197,89,88,84
05,009,050409,OPEN END RIETER R60           ,06/02/2026,C,U,0523093,HILO 7/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,7,"8,00","14,02","552,07","144,91","396,07","3.168,52","2.819,90","89,0","88,6",00096,"0,981",9500,4,98,26,59,2,31,1,83,102,42,3,0,0,201,86,85,78
05,010,050410,OPEN END RIETER R60           ,12/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","479,20","25,8","26,5",00096,"1,002",9500,7,40,66,25,6,17,0,18,43,7,4,0,0,40,76,33,82
05,010,050410,OPEN END RIETER R60           ,12/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,12/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.188,60","64,1","64,1",00096,"1,002",9500,10,67,64,39,9,9,5,20,58,4,2,0,0,75,90,82,91
05,010,050410,OPEN END RIETER R60           ,13/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,13/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.664,80","89,7","89,8",00096,"1,002",9500,20,94,99,77,12,11,2,28,95,5,2,0,0,147,88,90,90
05,010,050410,OPEN END RIETER R60           ,13/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.350,50","72,8","79,9",00096,"1,002",9500,17,91,129,63,24,2,0,12,51,24,9,0,0,99,97,96,87
05,010,050410,OPEN END RIETER R60           ,14/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.792,20","96,6","96,3",00096,"1,002",9500,11,44,100,70,31,6,0,34,65,8,4,0,0,86,94,94,95
05,010,050410,OPEN END RIETER R60           ,14/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,14/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.348,40","72,7","77,1",00096,"1,002",9500,5,32,104,49,25,1,2,30,71,4,3,0,0,67,96,94,91
05,010,050410,OPEN END RIETER R60           ,15/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.272,40","68,6","33,0",00096,"1,002",9500,5,27,60,46,17,1,1,13,37,4,0,0,0,77,93,96,90
05,010,050410,OPEN END RIETER R60           ,15/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,15/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.398,10","75,3","80,9",00096,"1,002",9500,11,44,74,41,3,1,1,25,56,0,1,0,0,58,96,97,91
FILIAL,LOC. FISICO,MAQUINA,NOME_MAQUINA,DATA_PRODUCAO,TURNO,LADO,ITEM,DESC ITEM,HORA INICIAL,HORA FINAL,RPM,NUM FUSOS,ALFA,LOTE PRODUC,TÍTULO,TEMPO,TORCAO P POLEG,TORCAO P METRO,PROD MT/MIN,PROD KG/HR,PROD CALCULADA,PROD INFORMADA,EFIC CALCULADA,EFIC INFORMADA,OPERADOR,T.BOB.,RPM CARD,N,S,L,T,MO,CP V+ SL+,CM V- SL-,CCp C+,CCm C-,JP (P+),JM (P-),CVP,CVM,CORT NAT,% ROB 01,% ROB 02,% ROB 03
05,010,050410,OPEN END RIETER R60           ,16/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.073,40","57,8","58,0",00096,"1,002",9500,5,32,54,46,6,6,0,22,31,2,1,0,0,43,94,91,96
05,010,050410,OPEN END RIETER R60           ,16/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.345,00","72,5","72,3",00096,"1,002",9500,5,26,67,41,3,2,1,13,64,0,1,0,0,41,87,96,96
05,010,050410,OPEN END RIETER R60           ,16/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,17/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.783,90","96,1","95,9",00096,"1,002",9500,13,44,94,83,19,2,2,17,64,3,4,0,0,75,92,96,94
05,010,050410,OPEN END RIETER R60           ,17/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.411,30","76,1","75,9",00092,"1,002",9500,10,32,51,51,9,1,2,6,42,3,1,0,0,36,92,97,94
05,010,050410,OPEN END RIETER R60           ,19/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.376,30","74,2","83,0",00096,"1,002",9500,6,28,64,53,9,7,0,9,40,2,3,0,0,30,89,97,96
05,010,050410,OPEN END RIETER R60           ,19/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.483,40","79,9","80,0",00096,"1,002",9500,11,50,90,72,17,9,2,17,88,6,3,0,0,70,88,94,91
05,010,050410,OPEN END RIETER R60           ,19/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000105,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","99,40","5,4","5,4",00096,"1,002",9500,1,9,5,2,0,1,0,0,6,0,0,0,0,8,82,91,100
05,010,050410,OPEN END RIETER R60           ,22/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.139,30","61,4","68,9",00096,"1,002",9500,8,60,88,57,6,24,1,46,58,1,0,0,0,64,84,76,94
05,010,050410,OPEN END RIETER R60           ,22/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.785,20","96,2","96,2",00096,"1,002",9500,16,61,87,72,12,12,1,19,52,0,1,0,0,92,93,96,98
05,010,050410,OPEN END RIETER R60           ,22/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.734,00","93,4","93,5",00096,"1,002",9500,15,84,100,90,8,28,2,33,61,1,3,0,0,112,89,92,94
05,010,050410,OPEN END RIETER R60           ,23/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.746,90","94,1","94,2",00096,"1,002",9500,10,78,99,52,14,7,3,92,48,3,5,0,0,73,94,97,95
05,010,050410,OPEN END RIETER R60           ,23/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.806,70","97,4","97,4",00096,"1,002",9500,17,62,92,46,5,5,3,19,61,4,0,0,0,52,84,97,97
05,010,050410,OPEN END RIETER R60           ,23/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.786,20","96,3","96,3",00096,"1,002",11,67,100,100,6,5,6,4,10,76,3,8,0,0,0,89,94,95
05,010,050410,OPEN END RIETER R60           ,24/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.804,20","97,2","97,1",00096,"1,002",9500,5,86,143,61,5,10,1,27,110,7,1,0,0,53,90,96,94
05,010,050410,OPEN END RIETER R60           ,24/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.425,80","76,8","76,8",00096,"1,002",9500,9,54,62,45,5,4,1,18,37,3,2,0,0,40,93,97,94
05,010,050410,OPEN END RIETER R60           ,24/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.812,20","97,7","97,5",00007,"1,002",9500,10,83,104,102,3,2,0,22,65,3,1,0,0,72,93,94,96
05,010,050410,OPEN END RIETER R60           ,26/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.277,00","68,8","68,8",00096,"1,002",9500,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,99,96
05,010,050410,OPEN END RIETER R60           ,26/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.166,50","62,9","62,9",00096,"1,002",9500,10,45,62,52,2,4,0,10,36,3,1,0,0,64,93,98,96
05,010,050410,OPEN END RIETER R60           ,26/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.793,10","96,6","96,8",00096,"1,002",9500,11,78,96,114,3,4,2,13,68,2,1,0,0,66,95,93,95
05,010,050410,OPEN END RIETER R60           ,27/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.806,70","97,4","97,5",00096,"1,002",9500,8,60,72,56,6,2,3,34,37,4,5,0,0,102,93,91,96
05,010,050410,OPEN END RIETER R60           ,27/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.794,60","96,7","96,9",00096,"1,002",9500,9,53,101,44,2,4,3,17,77,5,3,0,0,45,91,96,94
05,010,050410,OPEN END RIETER R60           ,27/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","847,40","45,7","45,8",00096,"1,002",9500,6,20,58,42,3,3,1,7,35,3,2,0,0,49,93,83,92
05,010,050410,OPEN END RIETER R60           ,29/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000106,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","0,00","0,0","0,0",00096,"0,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,010,050410,OPEN END RIETER R60           ,29/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.003,00","54,1","54,5",00096,"1,002",9500,7,47,33,18,5,1,2,11,56,3,0,0,0,102,86,91,92
05,010,050410,OPEN END RIETER R60           ,29/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.761,20","94,9","95,1",00096,"1,002",9500,16,42,63,28,20,2,2,11,31,3,0,0,0,94,90,96,97
05,010,050410,OPEN END RIETER R60           ,30/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.789,60","96,4","96,6",00096,"1,002",9500,10,60,49,20,24,3,2,7,17,4,0,0,0,85,95,95,97
05,010,050410,OPEN END RIETER R60           ,30/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.773,10","95,5","95,8",00096,"1,002",9500,13,102,134,70,20,5,0,25,79,4,3,0,0,136,95,94,92
05,010,050410,OPEN END RIETER R60           ,30/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.815,80","97,9","98,1",00096,"1,002",9500,20,55,78,38,13,4,3,18,71,1,1,0,0,96,94,95,96
05,010,050410,OPEN END RIETER R60           ,31/01/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.405,10","75,7","75,8",00096,"1,002",9500,7,63,74,86,12,4,2,16,61,1,0,0,0,71,94,98,96
05,010,050410,OPEN END RIETER R60           ,31/01/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.798,90","96,9","97,1",00096,"1,002",9500,12,56,72,49,12,2,6,20,75,5,2,0,0,90,96,96,92
05,010,050410,OPEN END RIETER R60           ,31/01/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.826,70","98,4","98,5",00007,"1,002",9500,11,51,61,49,17,3,0,10,15,2,0,0,0,77,96,97,97
05,010,050410,OPEN END RIETER R60           ,02/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.244,00","67,0","66,9",00096,"1,002",9500,6,58,49,46,10,0,3,8,39,3,1,0,0,65,93,95,95
05,010,050410,OPEN END RIETER R60           ,02/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.764,50","95,1","94,9",00096,"1,002",9500,10,105,135,182,15,0,2,18,97,2,3,0,0,99,95,93,91
05,010,050410,OPEN END RIETER R60           ,02/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.807,60","97,4","97,2",00096,"1,002",9500,16,61,104,79,24,6,0,12,80,1,3,0,0,86,96,90,96
05,010,050410,OPEN END RIETER R60           ,03/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.811,50","97,6","97,4",00096,"1,002",9500,14,79,85,78,27,4,4,16,57,2,2,0,0,97,92,95,96
05,010,050410,OPEN END RIETER R60           ,03/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.572,40","84,7","84,6",00096,"1,002",9500,17,57,82,90,26,1,3,13,81,3,2,0,0,91,87,95,88
05,010,050410,OPEN END RIETER R60           ,03/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","218,80","11,8","11,8",00096,"1,002",9500,2,8,7,13,9,0,0,3,4,0,1,0,0,14,100,100,94
05,010,050410,OPEN END RIETER R60           ,04/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.085,70","58,5","58,6",00096,"1,002",9500,11,47,39,21,13,2,0,6,30,4,0,0,0,98,96,98,98
05,010,050410,OPEN END RIETER R60           ,04/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.793,90","96,7","96,8",00096,"1,002",9500,12,61,69,34,29,5,0,21,33,4,0,0,0,115,89,96,96
05,010,050410,OPEN END RIETER R60           ,05/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.803,30","97,2","97,3",00096,"1,002",9500,12,51,107,70,17,0,1,16,29,1,1,0,0,100,94,98,97
05,010,050410,OPEN END RIETER R60           ,05/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.798,80","96,9","97,1",00096,"1,002",9500,12,73,114,60,21,1,1,20,41,1,0,0,0,184,96,92,93
05,010,050410,OPEN END RIETER R60           ,05/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.806,00","97,3","97,4",00096,"1,002",9500,10,67,71,74,29,5,2,18,63,0,1,0,0,122,91,96,94
05,010,050410,OPEN END RIETER R60           ,06/02/2026,A,U,0523096,HILO 10/1 LISO OE CARDA TECEL,06:00,14:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.022,70","55,1","55,1",00096,"1,002",9500,7,39,82,52,10,8,0,17,38,4,0,0,0,59,90,94,97
05,010,050410,OPEN END RIETER R60           ,06/02/2026,B,U,0523096,HILO 10/1 LISO OE CARDA TECEL,14:00,22:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.803,50","97,2","97,0",00096,"1,002",9500,15,57,126,107,26,9,4,19,67,4,5,0,0,95,92,94,94
05,010,050410,OPEN END RIETER R60           ,06/02/2026,C,U,0523096,HILO 10/1 LISO OE CARDA TECEL,22:00,06:00,80000,540,5.3,0000000107,10,"8,00","16,76","659,84","121,24","231,96","1.855,68","1.813,50","97,7","97,5",00096,"1,002",9500,11,37,56,89,26,7,6,19,74,1,5,0,0,125,91,92,91
TOTAL:,"341.545,90"
